==== Logging ASAMI ====
t, Ws_t, Wa_t, gtDistance
149.000,144.578,134.188,692.575
149.033,143.976,133.218,802.422
149.100,142.684,130.883,831.640
149.133,142.086,129.903,758.403
149.333,138.107,121.653,851.173
149.367,137.222,120.684,742.458
149.400,136.555,119.707,803.969
149.433,135.897,118.723,820.473
149.467,135.010,117.724,741.710
149.500,134.279,116.715,866.467
149.567,132.806,114.075,903.089
149.633,131.296,111.398,794.026
149.700,129.578,108.679,836.787
149.800,127.217,104.171,836.373
149.833,126.305,104.889,896.390
149.867,125.470,105.536,796.790
149.933,123.520,105.998,913.859
149.967,122.620,106.455,949.262
150.000,121.670,106.845,943.631
150.033,120.791,107.173,915.767
150.100,118.742,107.227,854.326
150.133,117.889,107.388,927.538
150.267,114.414,106.648,888.003
150.367,111.309,105.870,1001.516
150.400,110.199,105.664,1020.203
150.433,109.423,105.420,990.611
150.467,108.372,105.129,926.833
150.500,107.472,104.800,926.156
150.533,106.391,104.426,977.069
150.567,105.258,104.007,934.228
150.600,104.405,103.555,998.290
150.633,103.405,103.065,1008.239
150.667,102.358,102.538,943.800
150.700,101.311,101.974,1062.461
150.733,100.470,101.382,1038.036
150.767,99.392,100.755,946.480
150.833,97.242,99.458,1117.040
150.867,96.062,98.726,1007.301
150.900,95.203,97.971,982.963
150.967,92.953,96.471,942.069
151.000,91.802,95.620,1131.315
151.033,90.603,94.739,999.575
151.067,89.386,93.827,964.484
151.133,87.336,92.087,1143.983
151.167,86.342,91.106,993.659
151.200,85.443,90.107,1133.607
151.233,84.526,89.093,1166.531
151.267,83.606,88.063,1038.203
151.300,82.622,87.015,1141.523
151.333,81.593,85.949,1090.901
151.367,80.468,84.863,1180.000
151.400,79.421,83.758,1168.783
151.433,78.562,82.643,1110.080
151.467,77.502,81.511,1170.143
151.500,76.320,80.359,1208.475
151.533,75.356,79.193,1176.494
151.567,74.217,78.010,1102.558
151.700,70.403,73.498,1222.562
151.733,69.392,72.249,1209.074
151.767,68.446,70.991,1117.570
151.800,67.587,69.728,1229.991
151.833,66.390,68.449,1195.004
151.900,64.303,65.918,1189.055
151.933,63.236,64.605,1226.629
151.967,61.961,63.274,1251.467
152.000,60.725,61.928,1208.761
152.033,59.575,60.569,1300.223
152.067,58.469,59.201,1253.951
152.100,57.332,57.823,1314.159
152.133,56.039,56.429,1141.309
152.167,55.009,55.028,1130.828
152.200,53.831,53.617,1203.900
152.233,52.893,52.204,1146.855
152.333,49.680,47.840,1229.305
152.367,48.508,46.399,1351.539
152.400,47.446,44.953,1228.642
152.433,46.159,43.494,1300.010
152.500,43.897,40.455,1204.734
152.533,42.842,38.981,1376.020
152.567,41.568,37.497,1218.171
152.600,40.338,36.003,1409.590
152.633,39.166,34.503,1309.662
152.733,36.182,29.634,1220.255
152.767,35.046,28.137,1367.113
152.833,32.853,26.583,1434.557
152.900,30.584,26.634,1360.587
153.000,27.189,26.403,1413.344
153.033,26.278,26.283,1396.518
153.067,25.192,26.114,1343.453
153.200,20.852,25.242,1523.769
153.233,19.818,24.846,1478.331
153.267,18.825,24.413,1343.074
153.333,16.605,23.639,1462.809
153.367,15.548,23.088,1553.370
153.400,14.718,22.511,1384.447
153.433,13.960,21.911,1508.234
153.467,13.060,21.285,1304.870
153.500,12.221,20.635,1442.103
153.567,10.108,19.539,1387.257
153.600,9.251,18.799,1578.342
153.633,8.166,18.030,1543.781
153.667,7.239,17.240,1572.394
153.700,6.360,16.430,1528.204
153.767,4.306,15.082,1367.592
153.833,2.461,13.651,1434.390
153.867,1.556,12.718,1346.032
153.900,0.770,11.773,1607.161
153.933,-0.240,10.809,1633.716
153.967,-1.081,9.832,1475.672
154.000,-2.095,8.838,1451.073
154.033,-3.027,7.829,1497.453
154.067,-3.797,6.812,1371.563
154.100,-4.649,5.783,1390.173
154.133,-5.419,4.746,1453.817
154.167,-6.236,3.700,1546.117
154.200,-7.128,2.642,1632.957
154.233,-8.124,1.570,1400.132
154.267,-8.855,0.492,1457.707
154.300,-9.726,-0.596,1646.439
154.333,-10.444,-1.688,1488.438
154.400,-11.953,-3.607,1683.794
154.467,-13.688,-5.588,1719.101
154.500,-14.589,-6.735,1689.598
154.567,-16.113,-8.792,1611.224
154.600,-16.867,-9.959,1667.418
154.633,-17.758,-11.133,1439.981
154.667,-18.461,-12.308,1701.261
154.700,-19.328,-13.490,1444.119
154.733,-20.170,-14.677,1750.968
154.800,-21.716,-16.891,1763.360
154.867,-23.338,-19.151,1733.091
154.933,-25.069,-21.461,1650.132
154.967,-25.962,-22.693,1596.272
155.000,-26.769,-23.927,1699.060
155.033,-27.606,-25.164,1602.918
155.067,-28.449,-26.405,1626.267
155.100,-29.096,-27.643,1532.414
155.167,-30.715,-30.092,1813.561
155.200,-31.453,-31.336,1705.852
155.267,-33.178,-33.844,1518.219
155.300,-34.072,-35.100,1824.744
155.367,-35.908,-37.673,1817.296
155.400,-36.756,-38.940,1813.748
155.433,-37.406,-40.204,1583.645
155.500,-39.178,-42.848,1721.758
155.533,-39.834,-44.111,1672.046
155.567,-40.694,-45.378,1868.893
155.600,-41.336,-46.639,1806.610
155.633,-42.019,-47.898,1872.556
155.700,-43.720,-50.634,1724.657
155.733,-44.351,-51.886,1832.529
155.767,-45.037,-53.136,1794.059
155.800,-45.836,-54.386,1915.010
155.833,-46.453,-54.130,1736.239
155.867,-47.141,-53.913,1727.278
155.900,-47.949,-53.739,1737.046
156.000,-49.953,-53.734,1716.048
156.033,-50.751,-53.692,1624.587
156.100,-52.086,-53.777,1755.287
156.133,-52.670,-53.821,1922.508
156.200,-53.824,-54.009,1860.424
156.233,-54.498,-54.131,1666.945
156.267,-55.011,-54.274,1855.230
156.333,-56.168,-54.590,1811.200
156.367,-56.726,-54.800,1930.415
156.433,-58.004,-55.208,1867.516
156.467,-58.637,-55.486,1687.080
156.567,-60.414,-56.188,1667.823
156.667,-62.246,-57.001,2000.459
156.733,-63.159,-57.654,1696.062
156.767,-63.741,-58.093,1720.189
156.833,-64.785,-58.813,1812.929
156.900,-65.879,-59.577,1717.383
156.967,-66.950,-60.385,1728.995
157.000,-67.472,-60.914,1712.610
157.033,-67.877,-61.447,1918.882
157.067,-68.417,-61.988,1710.442
157.133,-69.406,-62.877,1918.805
157.167,-69.952,-63.446,1759.894
157.200,-70.393,-64.019,1917.311
157.267,-71.350,-64.970,2092.233
157.300,-71.889,-65.566,1876.197
157.333,-72.417,-66.167,2055.066
157.367,-72.799,-66.769,1742.504
157.400,-73.232,-67.374,1822.766
157.467,-74.093,-68.401,1822.513
157.500,-74.474,-69.016,1858.974
157.567,-75.357,-70.078,1908.737
157.600,-75.801,-70.707,2099.339
157.633,-76.263,-71.337,1772.901
157.667,-76.675,-71.968,1826.589
157.733,-77.415,-73.081,2052.914
157.767,-77.890,-73.719,1961.087
157.800,-78.271,-74.356,1910.982
157.833,-78.681,-74.994,2071.357
157.867,-79.053,-75.630,2033.727
157.900,-79.418,-76.266,2130.472
157.933,-79.803,-76.902,2139.796
157.967,-80.195,-77.537,1868.997
158.000,-80.599,-78.172,1912.808
158.033,-80.971,-78.807,1872.951
158.133,-82.215,-80.594,2032.814
158.200,-83.041,-81.831,1981.619
158.233,-83.511,-82.477,1870.678
158.267,-83.962,-83.124,1798.665
158.300,-84.365,-83.772,1811.889
158.367,-85.051,-85.051,2048.255
158.400,-85.426,-85.693,1885.535
158.433,-85.885,-86.338,2071.003
158.467,-86.297,-86.983,1913.227
158.500,-86.747,-87.630,2106.492
158.533,-87.155,-88.276,1840.698
158.567,-87.550,-88.923,1883.198
158.600,-87.924,-89.568,1831.281
158.633,-88.314,-90.213,2009.951
158.700,-89.027,-91.571,2099.331
158.767,-89.750,-92.941,1982.602
158.833,-90.505,-93.603,1913.397
158.900,-91.247,-93.607,1886.264
158.933,-91.620,-93.607,2106.377
158.967,-92.091,-93.639,1966.608
159.000,-92.447,-93.699,1885.146
159.067,-93.482,-93.939,1884.745
159.100,-93.929,-94.088,2141.968
159.167,-94.822,-94.459,2022.162
159.200,-95.349,-94.687,2092.317
159.233,-95.743,-94.937,1975.851
159.267,-96.193,-95.210,2009.594
159.300,-96.647,-95.506,1911.553
159.367,-97.548,-96.120,2106.741
159.500,-99.511,-97.522,1984.670
159.533,-100.013,-97.968,2096.904
159.567,-100.434,-98.431,2291.331
159.600,-101.026,-98.914,1903.867
159.700,-102.561,-100.325,2083.801
159.767,-103.633,-101.378,2080.593
159.900,-105.606,-103.602,2183.003
160.000,-106.996,-105.451,2299.398
160.067,-108.004,-106.776,2137.554
160.100,-108.530,-107.480,1955.370
160.133,-109.166,-108.197,2098.975
160.200,-110.201,-109.637,2110.324
160.267,-111.165,-111.127,2146.729
160.367,-112.733,-113.463,2302.083
160.400,-113.346,-114.253,1995.598
160.467,-114.380,-115.895,2263.052
160.500,-114.878,-116.704,2043.661
160.533,-115.428,-117.522,2188.648
160.567,-115.974,-118.347,2285.274
160.600,-116.450,-119.177,2053.024
160.633,-116.911,-120.011,2275.105
160.700,-118.006,-121.813,2076.763
160.767,-118.982,-123.654,2435.923
160.833,-120.206,-125.540,2154.085
160.867,-120.651,-126.402,2292.863
160.933,-121.761,-128.348,2187.318
160.967,-122.278,-129.220,2257.568
161.000,-122.916,-130.101,2121.874
161.033,-123.383,-130.984,2237.956
161.067,-123.845,-131.870,2248.098
161.100,-124.475,-132.763,2490.162
161.167,-125.380,-134.846,2266.668
161.200,-125.962,-135.739,2375.895
161.233,-126.593,-136.639,2312.136
161.267,-127.253,-137.548,2276.144
161.300,-127.780,-138.459,2099.423
161.333,-128.420,-139.378,2225.104
161.400,-129.473,-141.603,2395.743
161.467,-130.558,-143.855,2517.317
161.500,-131.070,-144.763,2141.239
161.533,-131.718,-145.678,2497.158
161.600,-132.903,-148.000,2382.971
161.667,-134.035,-150.347,2540.272
161.700,-134.622,-151.252,2188.688
161.733,-135.203,-152.162,2478.624
161.800,-136.277,-154.570,2299.070
161.867,-137.496,-154.029,2254.402
161.900,-138.070,-153.526,2458.366
162.000,-139.609,-153.206,2587.888
162.033,-140.118,-152.837,2638.399
162.133,-141.531,-152.719,2176.885
162.233,-142.907,-152.737,2360.837
162.267,-143.319,-152.558,2202.742
162.300,-143.763,-152.408,2278.462
162.367,-144.698,-152.468,2250.308
162.400,-145.178,-152.398,2378.253
162.433,-145.579,-152.353,2530.264
162.467,-146.053,-152.335,2580.370
162.500,-146.483,-152.341,2254.947
162.533,-146.954,-152.373,2658.042
162.567,-147.377,-152.427,2555.595
162.600,-147.766,-152.502,2308.649
162.633,-148.192,-152.598,2305.117
162.733,-149.352,-153.268,2444.102
162.767,-149.816,-153.431,2385.851
162.800,-150.242,-153.613,2702.451
162.833,-150.568,-153.809,2580.424
162.867,-150.909,-154.020,2347.830
162.900,-151.251,-154.244,2265.426
162.933,-151.576,-154.482,2635.757
163.000,-152.378,-155.094,2748.738
163.033,-152.686,-155.369,2638.378
163.100,-153.515,-156.046,2684.692
163.167,-154.330,-156.767,2306.710
163.233,-154.927,-157.522,2363.344
163.267,-155.341,-157.872,2598.884
163.467,-157.523,-160.597,2355.056
163.500,-157.810,-160.994,2322.822
163.567,-158.486,-161.919,2599.383
163.600,-158.843,-162.335,2684.751
163.633,-159.143,-162.756,2537.079
163.667,-159.515,-163.186,2717.222
163.767,-160.542,-164.768,2624.938
163.800,-160.860,-165.214,2594.727
163.833,-161.152,-165.664,2511.241
163.867,-161.448,-166.118,2789.102
163.900,-161.755,-166.578,2770.104
164.100,-163.546,-170.305,2772.255
164.200,-164.610,-172.158,2473.129
164.267,-165.250,-173.338,2740.815
164.367,-166.204,-175.286,2524.467
164.433,-166.797,-176.508,2829.922
164.467,-167.104,-176.962,2426.584
164.567,-168.036,-179.020,2671.980
164.600,-168.400,-179.471,2419.392
164.633,-168.793,-179.928,2497.183
164.667,-169.184,-180.393,2720.567
164.700,-169.519,-180.862,2419.649
164.733,-169.891,-181.338,2711.984
164.800,-170.630,-182.691,2425.948
164.833,-171.021,-182.317,2609.115
164.867,-171.404,-181.983,2715.056
164.900,-171.773,-181.688,2703.729
164.933,-172.087,-181.428,2737.500
164.967,-172.433,-181.203,2668.797
165.000,-172.759,-181.011,2592.075
165.067,-173.548,-180.987,2488.813
165.100,-173.948,-180.887,2841.282
165.167,-174.596,-180.992,2694.782
165.267,-175.660,-181.398,2538.695
165.300,-176.029,-181.443,2568.966
165.367,-176.844,-181.783,2594.366
165.400,-177.157,-181.898,2606.748
165.433,-177.588,-182.038,2511.062
165.467,-177.930,-182.200,2512.097
165.500,-178.292,-182.383,2812.551
165.533,-178.682,-182.588,2910.899
165.600,-179.430,-183.183,2688.301
165.700,-180.424,-184.254,2846.541
165.733,-180.794,-184.556,2518.978
165.767,-181.156,-184.875,2514.723
165.900,-182.682,-186.677,2645.794
165.933,-183.147,-187.066,3003.661
165.967,-183.555,-186.936,2932.923
166.033,-184.105,-186.780,2685.194
166.067,-184.370,-186.651,2809.891
166.133,-184.792,-186.454,2811.638
166.167,-184.995,-186.319,2789.258
166.233,-185.380,-186.079,3071.661
166.267,-185.522,-186.050,3058.697
166.333,-185.769,-185.985,2708.874
166.467,-186.019,-185.656,3001.556
166.633,-186.017,-185.506,2725.814
166.667,-185.983,-185.457,2815.829
166.700,-185.946,-185.398,3003.730
166.800,-185.820,-185.364,2932.615
166.833,-185.760,-185.345,2525.123
166.933,-185.540,-185.205,2589.373
166.967,-185.464,-185.149,3028.852
167.000,-185.392,-185.148,2578.398
167.033,-185.301,-185.134,2580.033
167.100,-185.094,-185.065,2826.233
167.133,-184.990,-185.014,3052.566
167.167,-184.900,-185.000,2965.257
167.200,-184.772,-184.972,2544.235
167.233,-184.670,-184.931,2762.298
167.267,-184.553,-184.877,2729.827
167.300,-184.399,-184.810,2786.477
167.333,-184.279,-184.731,2911.063
167.367,-184.161,-184.640,2604.811
167.400,-184.011,-184.537,2789.564
167.433,-183.843,-184.421,3044.839
167.467,-183.716,-184.387,2555.737
167.500,-183.527,-184.337,2565.952
167.533,-183.367,-184.272,2686.349
167.567,-183.171,-184.192,2794.202
167.600,-182.983,-184.098,2636.241
167.667,-182.613,-183.909,2630.188
167.700,-182.461,-183.775,2601.939
167.733,-182.276,-183.628,3008.134
167.767,-182.090,-183.569,2511.576
167.800,-181.919,-183.497,2575.974
167.833,-181.759,-183.414,2567.176
167.867,-181.601,-183.320,2979.826
167.933,-181.206,-183.159,2685.359
168.067,-180.343,-182.782,2839.240
168.100,-180.121,-182.602,2521.524
168.133,-179.908,-182.413,2646.091
168.167,-179.714,-182.215,3007.828
168.233,-179.352,-182.071,2570.417
168.267,-179.152,-181.926,2941.812
168.400,-178.159,-181.449,2701.785
168.433,-177.860,-181.201,2659.112
168.467,-177.642,-180.939,2504.441
168.500,-177.335,-180.659,2534.902
168.533,-176.998,-180.362,2775.764
168.567,-176.649,-180.047,2713.021
168.633,-175.947,-179.480,2454.601
168.667,-175.607,-179.112,2540.270
168.733,-175.023,-178.450,2572.175
168.767,-174.661,-178.037,2783.628
168.800,-174.273,-177.609,2743.546
168.833,-173.879,-177.167,2607.639
168.933,-172.849,-175.973,2465.588
168.967,-172.524,-175.477,2509.004
169.000,-172.072,-174.966,2827.253
169.033,-171.717,-174.445,2604.979
169.067,-171.244,-173.910,2435.454
169.133,-170.565,-172.894,2584.502
169.167,-170.148,-172.326,2403.373
169.200,-169.782,-171.750,2456.602
169.267,-168.911,-170.624,2623.182
169.300,-168.554,-170.016,2529.711
169.333,-168.047,-169.396,2728.918
169.400,-167.150,-168.165,2637.214
169.433,-166.615,-167.511,2501.206
169.467,-166.207,-166.850,2839.844
169.533,-165.244,-165.513,2376.737
169.567,-164.778,-164.824,2784.721
169.600,-164.357,-164.127,2842.740
169.667,-163.260,-162.690,2657.188
169.700,-162.766,-161.964,2776.906
169.733,-162.191,-161.228,2602.545
169.767,-161.703,-160.484,2359.205
169.800,-161.141,-159.730,2646.079
169.833,-160.661,-158.970,2656.173
169.867,-160.073,-158.199,2415.164
169.933,-158.899,-156.561,2574.367
169.967,-158.361,-155.766,2610.781
170.000,-157.899,-154.967,2309.702
170.100,-156.223,-152.302,2483.422
170.133,-155.788,-151.484,2663.653
170.167,-155.283,-150.661,2604.826
170.200,-154.644,-149.828,2285.910
170.233,-154.097,-148.989,2523.052
170.267,-153.601,-148.145,2714.301
170.300,-153.035,-147.294,2518.034
170.400,-151.440,-144.297,2626.822
170.433,-150.873,-143.439,2391.869
170.500,-149.684,-141.446,2484.949
170.600,-148.087,-138.246,2634.647
170.667,-146.956,-136.176,2404.881
170.733,-145.774,-134.073,2277.614
170.833,-144.051,-130.652,2497.802
170.967,-141.793,-125.798,2522.008
171.000,-141.210,-124.966,2525.691
171.033,-140.545,-124.125,2274.174
171.067,-140.014,-123.279,2227.373
171.100,-139.492,-122.428,2296.969
171.133,-138.951,-121.573,2213.245
171.167,-138.281,-120.710,2142.447
171.200,-137.662,-121.264,2257.260
171.233,-136.960,-121.764,2291.234
171.267,-136.422,-122.220,2348.500
171.300,-135.825,-122.629,2516.747
171.333,-135.133,-122.990,2172.734
171.367,-134.579,-123.309,2207.454
171.500,-132.362,-123.232,2344.437
171.567,-131.356,-123.246,2114.213
171.600,-130.711,-123.350,2087.345
171.633,-130.219,-123.423,2434.195
171.733,-128.368,-123.052,2163.042
171.767,-127.739,-123.007,2354.681
171.800,-127.163,-122.933,2455.160
171.867,-126.019,-122.578,2295.062
171.900,-125.419,-122.427,2376.479
171.967,-124.317,-121.965,2090.590
172.067,-122.586,-121.114,2124.066
172.100,-122.121,-120.835,2098.144
172.167,-121.082,-120.184,2213.628
172.200,-120.556,-119.850,2050.607
172.333,-118.580,-118.310,2210.557
172.400,-117.649,-117.472,2191.804
172.433,-117.128,-117.036,2413.787
172.500,-116.241,-116.127,2199.909
172.533,-115.731,-115.655,2168.787
172.600,-114.829,-114.678,2310.326
172.667,-113.910,-113.658,2322.156
172.700,-113.365,-113.134,2403.937
172.733,-112.809,-112.598,2316.635
172.767,-112.313,-112.052,2189.644
172.800,-111.811,-111.497,2187.463
172.833,-111.414,-110.935,2288.576
172.867,-110.956,-110.366,2128.518
172.933,-110.040,-109.182,2184.654
172.967,-109.585,-108.592,1956.040
173.000,-109.074,-107.994,2290.430
173.033,-108.632,-107.389,2207.686
173.100,-107.670,-106.114,2334.096
173.133,-107.152,-105.489,2039.679
173.200,-106.274,-104.163,1951.396
173.267,-105.498,-102.811,2286.676
173.300,-105.067,-102.170,2128.233
173.333,-104.531,-101.523,1957.257
173.367,-104.127,-100.872,2325.102
173.400,-103.732,-100.218,2312.382
173.433,-103.241,-99.559,1978.032
173.500,-102.269,-98.095,2134.068
173.533,-101.861,-97.426,1925.420
173.600,-100.937,-95.922,2123.052
173.667,-100.029,-94.392,2277.271
173.700,-99.559,-93.714,2023.131
173.733,-99.035,-93.030,2096.325
173.867,-96.998,-89.605,2115.326
173.900,-96.477,-88.916,2138.698
173.933,-95.935,-88.221,1882.111
174.033,-94.569,-85.579,1944.220
174.067,-94.088,-84.889,2203.236
174.100,-93.548,-84.192,1992.336
174.133,-92.999,-83.490,2233.915
174.167,-92.483,-82.782,1977.251
174.200,-92.083,-83.082,2134.986
174.267,-91.187,-83.304,2010.229
174.300,-90.766,-83.514,1841.584
174.333,-90.264,-83.690,1947.029
174.367,-89.747,-83.834,1975.285
174.400,-89.280,-83.948,2136.114
174.433,-88.853,-84.034,2123.320
174.467,-88.392,-84.092,1900.867
174.533,-87.568,-84.004,2000.294
174.600,-86.734,-83.853,1815.917
174.633,-86.212,-83.795,1960.789
174.667,-85.714,-83.714,2195.254
174.700,-85.313,-83.612,1879.915
174.733,-84.822,-83.488,1899.146
174.767,-84.343,-83.341,2008.762
174.800,-83.951,-83.178,1897.093
174.833,-83.592,-82.997,2028.946
174.867,-83.160,-82.799,1837.711
174.900,-82.752,-82.584,2084.974
174.933,-82.345,-82.353,1797.926
174.967,-81.887,-82.105,1837.294
175.000,-81.501,-81.842,1967.964
175.167,-79.401,-80.403,2041.280
175.233,-78.455,-79.727,2082.752
175.300,-77.471,-79.002,1803.888
175.333,-77.014,-78.596,2050.217
175.367,-76.536,-78.178,1984.538
175.433,-75.609,-77.365,1798.782
175.467,-75.117,-76.911,1876.865
175.500,-74.647,-76.448,1859.561
175.567,-73.752,-75.553,1783.758
175.600,-73.282,-75.060,1976.255
175.633,-72.826,-74.559,2074.075
175.667,-72.403,-74.050,1869.262
175.700,-71.918,-73.533,1903.695
175.733,-71.509,-73.010,1719.491
175.800,-70.582,-71.988,2031.802
175.833,-70.097,-71.440,1917.974
175.867,-69.615,-70.884,1920.770
175.900,-69.240,-70.325,1749.352
175.967,-68.389,-69.223,2024.838
176.000,-67.986,-68.648,1868.428
176.033,-67.642,-68.071,1698.868
176.067,-67.225,-67.490,1874.434
176.100,-66.753,-66.903,1763.643
176.200,-65.604,-65.114,1766.444
176.233,-65.104,-64.512,2023.321
176.267,-64.721,-63.908,2017.788
176.300,-64.224,-63.298,1937.246
176.467,-61.999,-60.006,1951.119
176.533,-61.056,-58.674,1999.633
176.600,-60.219,-57.320,1720.797
176.633,-59.713,-56.682,2005.402
176.667,-59.250,-56.040,1876.659
176.700,-58.862,-55.398,1661.372
176.733,-58.507,-54.755,1818.008
176.767,-58.016,-54.108,1753.438
176.833,-57.210,-52.671,1832.709
176.867,-56.807,-52.024,1992.730
176.900,-56.294,-51.372,1844.581
176.933,-55.926,-50.720,1790.866
176.967,-55.548,-50.068,1804.332
177.100,-53.863,-46.845,1676.297
177.133,-53.392,-46.202,1853.594
177.167,-52.941,-45.556,1655.250
177.200,-52.517,-45.778,1856.250
177.233,-52.124,-45.969,1679.751
177.300,-51.205,-46.071,1642.823
177.333,-50.795,-46.177,1744.972
177.367,-50.274,-46.252,1887.170
177.400,-49.755,-46.296,1863.818
177.433,-49.380,-46.317,1821.654
177.500,-48.394,-46.190,1611.135
177.533,-47.874,-46.133,1799.678
177.600,-46.986,-45.904,1722.586
177.667,-46.029,-45.610,1683.771
177.700,-45.564,-45.444,1882.394
177.733,-45.123,-45.258,1697.114
177.767,-44.660,-45.053,1736.423
177.800,-44.199,-44.829,1688.324
177.867,-43.187,-44.353,1824.364
177.967,-41.905,-43.562,1706.815
178.033,-40.865,-42.948,1735.598
178.067,-40.449,-42.587,1569.442
178.100,-40.035,-42.214,1629.265
178.133,-39.603,-41.829,1792.088
178.167,-39.210,-41.433,1779.231
178.200,-38.661,-41.022,1756.199
178.233,-38.245,-40.601,1836.836
178.267,-37.868,-40.170,1845.274
178.300,-37.359,-39.727,1859.597
178.333,-36.910,-39.274,1797.204
178.367,-36.462,-38.810,1748.374
178.533,-33.903,-36.644,1633.659
178.633,-32.250,-35.172,1516.209
178.667,-31.772,-34.597,1526.212
178.733,-30.737,-33.513,1759.420
178.767,-30.276,-32.912,1732.116
178.833,-29.255,-31.774,1543.982
178.900,-28.447,-30.605,1615.252
178.933,-27.947,-29.973,1515.006
178.967,-27.387,-29.332,1651.353
179.000,-26.841,-28.684,1496.949
179.033,-26.276,-28.029,1755.773
179.067,-25.835,-27.371,1645.906
179.100,-25.429,-26.711,1580.968
179.133,-24.955,-26.047,1549.452
179.167,-24.451,-25.379,1506.056
179.267,-22.982,-23.390,1635.335
179.300,-22.546,-22.706,1619.967
179.367,-21.477,-21.321,1575.509
179.533,-18.872,-17.702,1683.053
179.567,-18.314,-16.984,1474.131
179.633,-17.259,-15.487,1515.175
179.667,-16.809,-14.762,1605.392
179.700,-16.258,-14.033,1553.191
179.767,-15.266,-12.487,1440.879
179.800,-14.723,-11.752,1631.387
179.900,-13.127,-9.311,1726.044
179.967,-11.941,-7.689,1539.088
180.000,-11.458,-6.946,1622.849
180.033,-10.871,-6.197,1699.805
180.067,-10.243,-5.443,1586.001
180.100,-9.751,-4.687,1481.767
180.133,-9.214,-3.929,1455.764
180.200,-8.130,-3.138,1676.207
180.233,-7.490,-3.258,1568.949
180.333,-5.812,-3.193,1611.077
180.400,-4.740,-3.082,1512.892
180.433,-4.253,-3.021,1624.196
180.467,-3.576,-2.927,1485.077
180.500,-2.951,-2.803,1420.441
180.600,-1.035,-2.294,1525.925
180.667,0.044,-1.854,1441.657
180.767,1.908,-1.091,1398.669
180.800,2.481,-0.735,1353.375
180.833,3.111,-0.357,1550.791
180.900,4.362,0.338,1490.372
180.933,4.929,0.778,1403.380
181.000,6.030,1.565,1403.277
181.033,6.748,2.063,1591.586
181.067,7.515,2.582,1504.060
181.100,8.084,3.115,1427.077
181.133,8.750,3.665,1347.864
181.167,9.496,4.234,1400.114
181.233,10.789,5.239,1379.020
181.267,11.392,5.857,1509.784
181.300,12.066,6.489,1437.507
181.333,12.846,7.138,1537.970
181.400,14.214,8.286,1473.652
181.433,14.877,8.980,1358.643
181.467,15.600,9.688,1297.670
181.500,16.168,10.404,1283.967
181.533,16.786,11.129,1413.372
181.633,18.732,12.996,1294.054
181.667,19.491,13.775,1430.987
181.700,20.284,14.567,1363.374
181.800,22.345,16.627,1522.120
181.833,23.175,17.471,1342.590
181.933,25.472,19.689,1462.811
181.967,26.110,20.579,1348.118
182.000,26.731,21.473,1244.476
182.100,28.782,23.857,1485.125
182.133,29.457,24.782,1390.012
182.167,30.152,25.713,1297.769
182.200,30.974,26.652,1348.932
182.300,33.231,29.239,1255.069
182.333,33.982,30.212,1334.226
182.367,34.647,31.187,1355.883
182.400,35.383,32.167,1202.984
182.433,36.227,33.154,1214.956
182.467,36.877,34.144,1380.170
182.500,37.741,35.142,1217.371
182.533,38.541,36.146,1181.472
182.567,39.304,37.154,1262.078
182.667,41.556,40.086,1386.311
182.700,42.376,41.116,1336.901
182.733,43.020,42.146,1416.295
182.767,43.908,43.184,1396.447
182.800,44.550,44.221,1200.100
182.833,45.218,45.258,1183.364
182.900,46.901,47.359,1302.746
182.933,47.710,48.413,1295.347
183.033,49.950,51.665,1342.089
183.100,51.712,53.862,1286.415
183.133,52.471,54.933,1346.943
183.167,53.211,56.005,1328.255
183.200,53.892,55.943,1330.375
183.233,54.539,55.915,1349.875
183.300,55.888,55.978,1319.831
183.367,57.362,56.125,1273.806
183.400,58.188,56.258,1146.552
183.433,58.748,56.414,1160.831
183.467,59.458,56.598,1224.897
183.533,60.814,56.931,1131.439
183.600,62.112,57.333,1314.786
183.633,62.798,57.643,1109.438
183.700,64.077,58.142,1153.454
183.733,64.676,58.516,1134.459
183.767,65.378,58.909,1090.349
183.800,66.062,59.322,1144.597
183.833,66.753,59.753,1082.920
183.867,67.404,60.201,1152.989
183.900,68.032,60.664,1077.700
183.967,69.155,61.378,1166.700
184.000,69.621,61.882,1056.582
184.033,70.136,62.396,1255.208
184.067,70.694,62.920,1252.075
184.100,71.266,63.456,1101.981
184.133,71.789,64.000,1117.149
184.167,72.326,64.553,1125.358
184.200,72.944,65.117,1201.744
184.267,74.220,66.018,1065.349
184.300,74.869,66.626,1142.871
184.367,75.939,67.589,1094.336
184.433,76.960,68.591,1227.322
184.567,79.172,70.434,1150.046
184.600,79.685,71.138,1043.490
184.633,80.268,71.847,1140.449
184.700,81.272,72.999,1127.061
184.733,81.731,73.723,1151.280
184.767,82.236,74.449,1019.641
184.833,83.223,75.654,1002.445
184.867,83.746,76.394,1179.905
184.900,84.148,77.132,1144.581
184.933,84.669,77.872,1147.155
184.967,85.120,78.612,1059.338
185.033,85.970,79.882,1057.016
185.067,86.414,80.626,1150.128
185.100,86.889,81.371,998.253
185.133,87.478,82.120,1019.746
185.167,87.904,82.867,1039.688
185.200,88.401,83.616,1008.686
185.267,89.531,84.969,1086.665
185.333,90.602,86.350,1124.258
185.367,91.002,87.116,1112.391
185.400,91.489,87.882,1108.072
185.433,91.925,88.647,974.058
